999.8,997.9,997.6,998.4,27.9,13.6,17,27.2,21.1,21.6,53,19,40,37,2.4,2.4,2.4,2.4,3,3,0,2,11,18
997.3,996.1,997,996.8,27.3,14.9,18.7,24.8,17.4,19.6,55,45,71,57,0.8,2.4,4.4,2.5,4,6,8,6,18,15
997.8,998.9,999.3,998.7,25.3,12.9,13.2,23.8,21.4,20,96,53,56,68,0.8,2.4,2.4,1.9,10,4,4,6,15,19
1001.1,1000.4,1000.1,1000.5,24.6,15.3,16.6,23.6,19.9,20,76,52,67,65,2.4,2.4,0.8,1.9,9,5,8,7.3,19,22
1001.3,1000.9,1001.6,1001.3,24.4,15.8,18,20.2,16.4,17.8,80,76,83,80,0.8,2.4,2.4,1.9,9,9,9,9,22,20
1001.6,998.9,999.2,999.9,23,15.2,16.2,22.2,16,17.6,88,59,94,80,0.8,2.4,0.8,1.4,7,5,9,7,20,15
1000.9,1000.7,1000.3,1000.6,19.5,13,13.9,18.1,15.9,16,69,53,70,64,2.4,2.4,0.8,1.9,8,9,7,8,15,15
1000.6,999.7,1000,1000.1,23.7,13.2,13.8,21.6,19.4,18.6,86,48,53,62,0.8,2.4,0.8,1.4,9,6,6,7,15,15
1001.6,1001.8,1004.2,1002.5,24.1,14,16,20.7,18.5,18.4,70,50,64,61,2.4,6.7,0.8,3.3,5,9,4,6,15,14
1006.2,1006.2,1006.8,1006.4,25.4,13,14.7,23.2,19.1,19,75,47,60,61,0.8,2.4,0.8,1.4,0,5,0,1.7,14,8
1005,1002.1,1000.6,1002.6,26.8,15.1,19.4,26.2,20.8,21.8,55,39,52,49,2.4,2.4,0.8,1.9,0,4,0,1.3,8,16
1000.3,999.8,999.9,1000,28.5,15.5,20.9,28,21.8,23.1,66,35,55,52,0.8,2.4,0.8,1.4,1,3,0,1.3,16,19
1001.6,1001.6,1001.4,1001.5,30.4,17.5,20.5,29.6,24.8,24.9,63,35,60,53,0.8,2.4,0.8,1.4,4,1,1,2,19,24
1002.8,1001.9,1003,1002.6,29.4,20.3,21.4,28.8,23,24.1,78,47,75,67,0.8,0.8,0,0.6,9,6,4,6.3,24,19
1003,1000.7,1000.5,1001.4,29.5,19,21.6,28.8,22.2,23.7,80,37,67,61,0.8,2.4,0.8,1.4,5,5,4,4.7,19,15
1000.3,999.1,998.7,999.4,29.8,19.2,20.1,28.2,23,23.6,72,36,44,51,0.8,2.4,2.4,1.9,6,7,4,5.7,15,15
998.7,996.6,997,997.4,30,19.5,22.6,29,24.4,25.1,64,45,57,55,2.4,4.4,2.4,3,0,3,0,1,15,18
998.9,998.2,997.2,998.1,27,20,21,26.1,22.7,23.1,75,63,71,70,2.4,0.8,0.8,1.4,6,6,6,6,18,21
995.7,993.4,993.4,994.2,31.2,20,23,30.3,25.8,26.2,71,44,60,58,2.4,2.4,2.4,2.4,1,4,6,3.7,21,16
997,998.8,1001,998.9,25.8,17.4,23.3,22,17.4,20,68,71,90,76,0.8,0.8,2.4,1.4,8,10,10,9.3,16,7
1003.8,1003.7,1003.2,1003.6,23.3,13.1,14.7,23,19.4,19.1,84,45,53,61,0.8,2.4,0.8,1.4,6,4,5,5,7,10
1003.4,1001.3,1001,1001.9,25.7,13.2,16.9,24.6,20.6,20.7,68,37,49,51,0.8,2.4,0.8,1.4,0,1,0,0.3,10,18
1001.4,1001.4,1002.2,1001.7,26.8,14.8,20.1,25.9,21,22,59,36,60,52,0.8,0.8,2.4,1.4,2,9,8,6.3,18,9
1003.3,1002.8,1002.6,1002.9,25.6,15,17.7,24.1,21.4,21.2,73,43,55,57,2.4,2.4,0,1.6,0,2,0,0.7,9,12
1002.5,999.8,997.8,1000,29.5,16.5,20.3,29.2,24,24.4,60,36,59,52,0.8,2.4,0.8,1.4,0,5,0,1.7,12,20
999.2,999.3,998,998.8,30.1,19.1,21.6,29,25.6,25.5,65,38,50,51,0.8,2.4,2.4,1.9,9,5,2,5.3,20,21
999.3,1000,1000.6,1000,25.6,19.9,22.3,23.7,21.2,22.1,71,64,71,69,0.8,2.4,0.8,1.4,8,8,0,5.3,21,17
1002.2,1001.6,1000.9,1001.6,28,15.6,19,27.4,23,23.1,74,32,40,49,2.4,2.4,0.8,1.9,1,2,0,1,17,17
1000.9,998.9,999,999.6,29.5,16.1,20.9,28.6,22.6,23.7,56,31,60,49,0.8,2.4,2.4,1.9,1,2,10,4.3,17,16
1000,999.3,1000.8,1000,23.5,17.3,19.2,22.9,17.7,19.4,80,33,54,56,0.8,4.4,2.4,2.5,9,8,8,8.3,16,9
1001.8,1001.7,1002.4,1002,19,14.3,14.3,16.2,16.7,16,73,91,92,85,0.8,2.4,2.4,1.9,9,10,10,9.7,9,17
1005.5,1004.3,1004,1004.6,28.5,15.4,17,27.6,22.6,22.5,90,34,53,59,0.8,2.4,0.8,1.4,6,4,0,3.3,17,20
1004.2,1001.7,1000.2,1002,31,17.2,20.4,30.7,24.2,24.9,68,31,55,51,0.8,0.8,0.8,0.8,1,4,0,1.7,20,21
999.4,997.7,999.6,998.9,33,19.8,23.7,32.4,21.3,24.7,60,25,91,59,0,0.8,0.8,0.6,0,1,10,3.7,21,17
1000.9,1000,999.2,1000,33.4,19,22.6,32.8,27.1,27.4,72,36,52,53,2.4,2.4,0.8,1.9,0,2,0,0.7,17,21
998.6,997.2,998,997.9,35,23.7,27.4,34.1,24.4,27.6,53,34,64,50,0.8,2.4,2.4,1.9,6,6,8,6.7,21,16
1000.6,999.9,999.5,1000,32.7,20.9,22.8,32.3,26.6,27.1,71,30,47,49,2.4,2.4,0.8,1.9,3,3,0,2,16,20
998.7,996.3,995.1,996.7,36,22,27.6,35.6,28.8,30.2,50,29,40,40,2.4,2.4,2.4,2.4,0,0,8,2.7,20,12
998.7,998,998.2,998.3,28.8,20.4,21.2,26.8,24.5,24.3,84,56,57,66,0.8,2.4,0.8,1.4,9,6,0,5,12,15
998,995.8,994.1,996,32.6,19,25,31.8,27.1,27.8,61,37,49,49,0.8,2.4,0.8,1.4,0,3,8,3.7,15,15
992.6,990.5,989,990.7,35.1,22.7,26,35.1,30,30.3,56,32,44,44,2.4,2.4,2.4,2.4,0,7,5,4,15,21
988,988.1,992,989.4,35.7,26.4,28.4,35.4,27.1,29.5,43,21,47,37,2.4,4.4,0.8,2.5,1,4,3,2.7,21,15
995.8,995.3,995.3,995.5,35.3,21.7,27.2,35,26.7,28.9,41,23,51,38,0.8,2.4,2.4,1.9,0,2,5,2.3,15,8
997.5,996.4,997.2,997,29.6,20.6,22.5,28.6,23.4,24.5,62,40,52,51,2.4,2.4,0.8,1.9,2,5,7,4.7,8,10
997.8,995.3,997.1,996.7,29,17.6,22.2,27.6,17.6,21.3,65,37,93,65,0.8,2.4,2.4,1.9,0,6,10,5.3,10,12
997.7,999.3,1001.9,999.6,25.7,16.8,19,24.5,21.2,21.5,70,43,53,55,2.4,2.4,2.4,2.4,5,9,5,6.3,12,14
