Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
20,"1016,4","1016,3","1016,2","1016,3","1,0","-2,9","3,9","-4,8","-2,4","0,5","-0,3","-0,6",86,78,84,83,,,
21,"1017,5","1017,3","1016,6","1017,1","2,0","-2,0","4,0","-3,8","-2,0","0,7","0,8","0,1",88,75,80,81,,,
22,"1014,8","1012,9","1012,2","1013,3","2,6","-0,9","3,5","-4,4","-0,2","1,9","2,1","1,5",87,92,90,90,,,
23,"1011,6","1011,1","1010,8","1011,2","6,3","2,1","4,2","1,9","3,4","5,5","5,3","4,9",89,71,80,80,,,
24,"1008,9","1007,6","1008,7","1008,4","14,6","5,3","9,3","4,6","6,6","13,6","7,3","8,7",76,57,83,72,,,
25,"1008,6","1007,8","1006,0","1007,5","15,0","2,8","12,2","-1,6","3,8","13,0","9,7","9,0",86,56,66,69,,,
26,"1002,9","1000,6","998,1","1000,5","11,4","2,4","9,0","-2,6","2,9","9,0","8,4","7,2",87,66,64,72,,,
27,"992,8","988,3","984,5","988,5","15,5","8,0","7,5","2,5","11,0","15,4","10,6","11,9",58,47,64,56,,,
28,"978,5","977,7","982,0","979,4","14,7","10,1","4,6","7,4","11,8","14,4","10,5","11,8",57,50,52,53,,,
29,"989,7","994,7","998,4","994,3","10,5","3,2","7,3","2,5","3,4","3,9","3,2","3,4",85,66,72,74,,,
30,"1000,1","1000,6","1002,2","1001,0","5,8","-1,3","7,1","-5,4","-1,1","5,2","1,9","2,0",91,53,65,70,,,
31,"1001,7","1001,8","1001,6","1001,7","10,7","1,6","9,1","-1,4","4,6","9,4","6,3","6,7",49,58,69,59,,,
dek1,"1004,2","1004,5","1004,6","1004,4","7,0","0,8","6,2","0,4","2,5","5,0","3,2","3,5",85,71,82,79,,,
dek2,"999,0","1000,2","1000,7","1000,0","9,5","2,6","6,9","2,0","4,0","6,8","5,9","5,6",82,72,78,77,,,
dek3,"1002,5","1001,9","1001,9","1002,1","9,9","2,8","7,1","0,0","4,0","8,4","6,0","6,1",78,63,71,71,,,
mes,"1001,9","1002,2","1002,4","1002,2","8,8","2,1","6,7","0,8","3,5","6,8","5,0","5,1",81,69,77,75,,,
1,"6,6","6,9","7,0","6,8",WNW,"0,8",NE,"0,8",NNE,"2,4","1,4",-,10,10,10,"10,0","12,1",.,0
2,"6,1","6,0","6,1","6,1",WNW,"0,8",NW,"2,4",W,"2,4","1,9",-,10,10,10,"10,0",.,.,.
3,"6,0","5,8","5,9","5,9",WSW,"2,4",W,"2,4",W,"2,4","2,4",-,10,10,10,"10,0","11,5",9,9
4,"5,7","5,0","5,4","5,4",WSW,"0,8",WSW,"2,4",SSW,"0,8","1,4",-,10,9,10,"9,7","3,3",9,3
5,"6,2","5,7","6,8","6,2",WNW,"2,4",W,"4,4",W,"2,4","3,0",-,9,5,10,"8,0",.,6,.
6,"6,1","6,9","7,0","6,7",W,"2,4",W,"2,4",SE,"0,8","1,9",-,9,3,0,"4,0","0,1",.,.
7,"5,7","7,3","7,0","6,7",SSE,"0,8",C,"0,0",SE,"0,8","0,6",-,0,0,0,"0,0",.,.,.
8,"5,4","6,7","6,6","6,2",SSE,"0,8",S,"4,4",S,"2,4","2,5",-,3,0,4,"2,3",.,.,.
9,"7,8","6,2","6,1","6,7",SSE,"4,4",W,"2,4",WNW,"2,4","3,0",-,7,10,10,"9,0","0,1",.,.
10,"5,5","4,5","4,3","4,8",W,"4,4",S,"4,4",SSE,"4,4","4,4",-,4,0,10,"4,7","7,1",5,5
11,"5,9","7,3","7,8","7,0",SSE,"6,7",SSE,"4,4",SSE,"6,7","5,9",-,9,8,9,"8,7","0,0",.,.
12,"9,0","10,5","9,0","9,5",SSE,"4,4",SE,"2,4",SSE,"2,4","3,0",-,8,9,8,"8,3",.,.,.
13,"8,6","7,3","7,2","7,7",NW,"2,4",WNW,"0,8",S,"2,4","1,9",-,10,10,10,"10,0",.,.,.
14,"6,4","7,8","8,7","7,6",C,"0,0",SSE,"4,4",S,"2,4","2,2",-,3,10,6,"6,3","5,2",.,.
15,"8,3","8,6","9,3","8,7",SSE,"2,4",SSE,"6,7",SSE,"6,7","5,3",-,4,9,10,"7,7","0,3",.,.
16,"7,7","7,2","6,9","7,3",W,"2,4",W,"2,4",S,"0,8","1,9",-,10,9,9,"9,3","1,3",.,.
17,"6,3","6,3","6,3","6,3",NW,"0,8",NW,"2,4",NW,"0,8","1,4",-,9,10,10,"9,7","1,5",.,0
18,"5,7","5,8","5,7","5,7",W,"2,4",W,"2,4",NNW,"2,4","2,4",-,9,5,9,"7,7","2,3",.,0
19,"4,8","5,3","5,4","5,2",NW,"0,8",W,"2,4",W,"2,4","1,9",-,10,8,7,"8,3","0,1",.,0
20,"4,4","4,9","5,0","4,8",WSW,"0,8",W,"2,4",SSW,"0,8","1,4",-,5,10,8,"7,7","0,0",.,0
21,"4,7","4,8","5,2","4,9",W,"2,4",WNW,"0,8",S,"0,8","1,4",-,1,4,10,"5,0",.,.,.
22,"5,3","6,4","6,4","6,0",SW,"2,4",W,"0,8",SSW,"0,8","1,4",-,10,10,9,"9,7","0,0",.,0
23,"7,0","6,4","7,1","6,8",WNW,"0,8",NNW,"2,4",W,"2,4","1,9",-,10,7,7,"8,0","0,2",.,0
24,"7,4","8,8","8,5","8,2",W,"2,4",W,"2,4",SSE,"0,8","1,9",-,7,2,5,"4,7","0,1",.,.
25,"6,9","8,4","7,9","7,7",SE,"0,8",W,"0,8",ESE,"2,4","1,4",-,0,0,0,"0,0",.,.,.
26,"6,6","7,6","7,1","7,1",NE,"0,8",C,"0,0",SE,"2,4","1,1",-,0,7,2,"3,0",.,.,.
27,"7,7","8,3","8,2","8,1",SSE,"4,4",SSE,"6,7",SE,"4,4","5,1",-,9,1,5,"5,0",.,.,.
28,"7,8","8,3","6,6","7,6",SSE,"9,4",SSE,"4,4",SSW,"2,4","5,4",-,7,7,8,"7,3",.,.,.
29,"6,6","5,3","5,6","5,8",NW,"2,4",WNW,"2,4",WNW,"2,4","2,4",-,9,10,7,"8,7","0,0",.,.
30,"5,1","4,7","4,5","4,8",W,"0,8",W,"0,8",SE,"2,4","1,4",-,0,0,0,"0,0","0,0",.,.
31,"4,2","6,8","6,6","5,9",S,"2,4",WSW,"0,8",SE,"2,4","1,9",-,9,9,0,"6,0",.,.,.
dek1,"6,1","6,1","6,2","6,2","2,0","2,6","2,1","2,2",-,"7,2","5,7","7,4","6,8","34,2",,,,,
dek2,"6,7","7,1","7,1","7,0","2,3","3,1","2,8","2,6",-,"7,7","8,8","8,6","8,4","10,7",,,,,
dek3,"6,3","6,9","6,7","6,6","2,6","2,0","2,1","2,2",-,"5,6","5,2","4,8","5,2","0,3",,,,,
mes,"6,4","6,7","6,7","6,6","2,3","2,5","2,3","2,3",-,"6,8","6,5","6,9","6,7","45,2",,,,,
Д,Напон,водене,паре,Правац,и,брзина,ветра,Инсо-,Облачност,Пада-,Снег,Појаве,,,,,,,
а,(mb),(m/s),лација,у,десетинама,вине,(сm),,,,,,,,,,,,
н,07,14,21,ср.,07,14,21,ср.,(h),07,14,21,ср.,(mm),У,Н,,,
Д,Ваздушни,притисак,у,mb,Температура,ваздуха,у,°,C,Релативна,влажност,,,,,,,,
а,Екстреми,мин,Терминске,Термини,,,,,,,,,,,,,,,
н,07,14,21,ср.,мах,мин,амп,5сm,07,14,21,ср.,07,14,21,ср.,,,
